日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,公司人數,文章編號,工作網址
9/07,Node.js後端工程師,日陞空間資訊股份有限公司,台南市永康區中華路425號11樓之2,"28,000",端框架技術.其他語言(例如Python)6.營運環境部署經驗其它加分需求：1. 對各式新技術有強烈的熱情與學習渴望（重要！）2. GIT版本控制3. 後端框架經驗(如Adonis、express.js ...),台南市永康區,1年以上,專科,員工80人,7tb1k,www.104.com.tw/job/7tb1k?jobsource=jolist_a_relevance
9/03,AI技術專家 AI Technical Expert (台南),萊泀股份有限公司,台南市善化區,"40,000",度學習框架，如Tensorflow、Caffe、PyTorch等。. 自主編寫程式與調試，能使用Python、C++實現預定的演算法邏輯。6. 工作經驗未達3年以上者請勿投遞。,台南市善化區,經歷不拘,學歷不拘,,7j7wb,www.104.com.tw/job/7j7wb?jobsource=jolist_a_relevance
8/03,IT資訊設備維護助理工程師,台灣積體電路製造股份有限公司(台積電),台中市大雅區,待遇面議," 程式語言● 熟悉至少一種 Python, Java, VB.Net, PBI, RPA 等程式語言● 熟悉撰寫Shell/Python等腳本，並能通過腳本完成日常工作，需有作品/開發程式範例 4. 其他條件● 具有自動化運維、DevOps",台中市大雅區,經歷不拘,大學,上市上櫃,7ibkr,www.104.com.tw/job/7ibkr?jobsource=jolist_a_relevance
9/07,【南】(Golang)Backend Engineer｜後端工程師,大門科技顧問有限公司,高雄市苓雅區,待遇面議,"4、瞭解Linux相關知識，對 Docker, Kubernetes 等有實際操作使用經驗優先。、熟悉 Python, Java，Shell 描述性語言、Lua 描述性語言等更佳。",高雄市苓雅區,5年以上,大學,員工50人,7gcbj,www.104.com.tw/job/7gcbj?jobsource=jolist_a_relevance
9/01,後端開發工程師(台中)-B85B,精誠資訊股份有限公司,台中市西屯區台灣大道三段660號8樓之一,待遇面議,1. 開發數據化運營及監控專案後端API與資料庫程式功能2. 優化後端程式功能設計，資料處理及應用。,台中市西屯區,3年以上,專科,上市上櫃,7xb07,www.104.com.tw/job/7xb07?jobsource=jolist_a_relevance
9/05,【海外通路】資料科學家 (數數發，DDT)(台中),國泰世華商業銀行股份有限公司_人力資源部,台中市烏日區,待遇面議,1.參與東南亞數位金融發展專案，負責資料科學應用技術的概念性驗證、技術評估、設計與開發2.與各商業及數位團隊合作，應用機器學習、深度學習來協助業務團隊解決商業命題，建立快速且高效率的機器學習架構,台中市烏日區,2年以上,大學,員工9000人,763vy,www.104.com.tw/job/763vy?jobsource=jolist_a_relevance
9/03,AI工程師(高雄),萊泀股份有限公司,高雄市苓雅區,"40,000",1.資料處理與模型建立（訊號處理、影像處理、資料庫語法、資料庫規劃、機器學習、深度學習、NLP、NLU、技術文件撰寫、等）2.AI技術研發3.模型與系統優化與最佳化4. 其它主管交辦事項。,高雄市苓雅區,經歷不拘,學歷不拘,,7j7w0,www.104.com.tw/job/7j7w0?jobsource=jolist_b_relevance
9/04,(004)【高雄軟體研發中心專區】- 資料科學家,鴻海精密工業股份有限公司,高雄市前鎮區高軟,待遇面議,1. 設計、實施和改進高級統計建模/機器學習/深度學習/數值模擬/優化算法模型（至少其中一個領域）2. 確保建模計劃與主要利益相關者和公司目標定義的需求目標保持一致，並確定模型改進的新假設3. 執行大數據分析和預測分析項目，包括特徵工程、模型構建、算法開發等4. 與數據系統分析師、業務數據分析師、數據工程師、數據平台架構師等團隊緊密合作. 維護與優化上線產品的功能,高雄市前鎮區,4年以上,大學,上市上櫃,81e3u,www.104.com.tw/job/81e3u?jobsource=jolist_b_relevance
9/01,遊戲後端工程師,台灣蜂圖誌科技有限公司,台中市西屯區,"40,000","熟悉雲端服務，雲端架構 (Azure, AWS佳)．熟悉Python, NodeJS, 及RESTful API．熟悉RDBMS 或 NoSQL (MongoDB, PostgreSQL)．熟悉並建立可擴張的API Services．有測試",台中市西屯區,經歷不拘,大學,員工60人,7u8b3,www.104.com.tw/job/7u8b3?jobsource=jolist_b_relevance
9/05,系統軟體開發工程師-高雄,易捷系統股份有限公司,高雄市楠梓區,待遇面議,1. 具程式設計開發經驗. 2. 熟 C、C++、Java、Python、MySQL、 linux 佳3.開發派車軟體，車輛繞路演算法，交通管理演算法，開發Material handling system薪資佳. ,高雄市楠梓區,2年以上,大學,員工85人,81ohd,www.104.com.tw/job/81ohd?jobsource=jolist_b_relevance
9/05,試務統計分析專員(南區),南一書局企業股份有限公司(總公司),台南市南區新平路25號,"32,000",1.成績訂定：包含國中教育會考、大學入學考試測驗、數學和語文檢定等。2.報表研發：各項成績報表研究、創新與改進。3.試題分析：試題研究分析，試題品質掌控。4.診斷分析：線上成績查詢及成績診斷網站之功能研究設計與維護。(含大數據分析).專案執行：能獨立企畫試務相關專案並執行(包含瞭解試務產品特色、市場調查競爭分析、產品研發和規畫等)。,台南市南區,經歷不拘,大學,員工600人,7e2ky,www.104.com.tw/job/7e2ky?jobsource=jolist_b_relevance
9/05,結構/土木工程師(無經驗可),鼎匠工程顧問有限公司,台中市西屯區黎明路三段133號8F,"34,000",1.碩士，土木工程研究所或營建工程研究所畢業。2.樂於團隊合作、需高度專注力、對建築結構設計具有興趣。3.會寫程式(matlab、python、VBA等...)4.歡迎應屆畢業生,台中市西屯區,經歷不拘,碩士,員工10人,6lxmj,www.104.com.tw/job/6lxmj?jobsource=jolist_b_relevance
8/24,機器學習/深度學習工程師,鉅康科技股份有限公司,台南市南區中華西路一段21-1號,待遇面議,"負責Edge端AI設備的開發, 工作項目主要如下:1. AI演算法開發和應用:機器學習、深度學習2. 優化AI執行效能與準確度3. 具嵌入式系統開發經驗尤佳",台南市南區,經歷不拘,大學,,6zj5v,www.104.com.tw/job/6zj5v?jobsource=jolist_b_relevance
9/05,網站全端工程師(台南),經緯航太科技股份有限公司,台南市東區,待遇面議,"1. 前端開發( HTML、CSS、JS等)2. 主流前端框架開發( React, Angular, Vue 等)3. 主流後端語言開發( Python, ASP.NET(C#)、.NET Core等)4. 資料庫技術(例如 MSSQL,",台南市東區,1年以上,專科,員工180人,7whnz,www.104.com.tw/job/7whnz?jobsource=jolist_b_relevance
8/19,網頁設計人員,職業男女服飾設計有限公司,高雄市新興區中山一路10-5號,"28,000",職務定義將文字、按鈕、圖標、表格、導航工具、背景、動態影像等元素，進行網頁視覺設計、製作、修改、測試等工作1.工作內容*運用電腦網頁設計軟體，結合電腦系統之文字、聲光、音樂、圖片、影像及動畫功能，編撰設計網路媒體網頁內容*依照電腦輸入與輸出之多媒體功能，進行綜合設計，並用電腦網頁設計語言撰寫程式*測試、偵錯及安裝電腦網路媒體網頁*對電腦網路客戶，提供網頁設計諮詢服務及技術性建議*網站內容維護：包含活動網頁設計、Banner設計、EDM視覺設計2. 工作地點高雄市前金區中正四路91號3. 工作薪資:參考薪資28000-350004. 輪班制: 早班: 09:00 至 18:00  晚班: 13:00 至 22:00. 休假制度: 尊照依勞基法一例一休之規定6. 公司官網: http://www.officestar.com.tw7. 用才要求: 口齒清晰，溝通應變能力較佳，具備團體合作精神者優先錄用8.進取心強，具規劃管理能力者公司會培養儲備幹部並晉升店長至區域銷售經理,高雄市新興區,1年以上,大學,員工20人,6is68,www.104.com.tw/job/6is68?jobsource=jolist_b_relevance
9/01,DevOps Engineer,長佳智能股份有限公司,台中市西區台灣大道二段573號8樓,"40,000",1.開發、維護與管理相關工具達成自動化營運以提高工程效率。2.提出建議並推動系統架構改善計畫與優化現有流程。3.透過RCA(Root Cause Analysis)發現正式環境的關鍵問題後找出可靠的解決方案。4.持續交付自動化和隨需容量管理解決方案。.為內部部署開發配置和基礎設施解決方案。6.持續更新、追踪和解決技術問題。7.持續評估新技術選項和供應商產品，使用最佳解決方案確保核心與關鍵系統安全性。,台中市西區,5年以上,大學,員工70人,82ugu,www.104.com.tw/job/82ugu?jobsource=jolist_b_relevance
6/13,導航軟體工程師 Navigation,勤工股份有限公司,台中市大雅區員林村神林路１段267巷26號,待遇面議,1. 開發派車軟體、無人搬運車通訊系統軟體設計與周邊I/O控制整合2. 開發無人載具之調度軟體、通訊系統軟體設計3. 軟體及演算法開發：    3-1. 感測融合     3-2. 物件偵測、辨識與追蹤     3-3. 決策控制     3-4. 模擬驗證     3-5. 車間通訊工作內容     3-6. 軟體工程     3-7. 高精地圖     3-8. 車輛定位4. 定位(SLAM)開發應用 . 需偕同電控、機構、上位軟體等跨領域專案開發,台中市大雅區,經歷不拘,大學,員工24人,7ywt6,www.104.com.tw/job/7ywt6?jobsource=jolist_b_relevance
4/28,軟體研發人員,台灣基礎開發科技股份有限公司,台中市大里區國光路一段68號,"30,000",1.網路設備監控程式撰寫2.網路設備監控程式維護3.大數據程式撰寫,台中市大里區,經歷不拘,大學,員工15人,7cwx1,www.104.com.tw/job/7cwx1?jobsource=jolist_b_relevance
8/31,Python 程式設計語言講師(楠梓),聯成電腦有限公司(聯成電腦/聯成外語),高雄市楠梓區建楠路219號(近楠梓火車站),待遇面議,【業界經驗】至少有python開發經驗2年以上。【授課經驗】若有尤佳，若無則需準備教材試教以確認教學能力。【其它】+ 熟 Python程式語言、Scipy、Spark、SQL Server資料庫、資料探勘、統計分析相關經驗。+ 需,高雄市楠梓區,3年以上,大學,員工300人,76slb,www.104.com.tw/job/76slb?jobsource=jolist_b_relevance
9/06,"【前瞻研究籌獲中心】網站可靠性工程師Site Reliability Engineer, SRE(台南)",國家資通安全研究院,台南市歸仁區,待遇面議, 精通以下程式語言與腳本語言：Python、Bash shell、JavaScript。,台南市歸仁區,3年以上,大學,,7y3tj,www.104.com.tw/job/7y3tj?jobsource=jolist_b_relevance
8/08,軟體研發工程師,貿隆機械股份有限公司,台南市仁德區開發六路24號(717),"28,000",1、OpenAI、OpenCV 、OpenGL運用研發2、AI軟體研發3、影像、醫療影像處理研發4、3D軟體研發,台南市仁德區,經歷不拘,專科,員工90人,7w90v,www.104.com.tw/job/7w90v?jobsource=jolist_b_relevance
4/19,研發部-設計驗證自動化軟體工程師,永洋科技股份有限公司,台南市新市區環東路一段31巷28號,待遇面議,python程式能力，對網路架構有經驗或有興趣者6.測試與驗證系統功能、相容性、效能、壓力承載、可靠度等。,台南市新市區,2年以上,專科,員工250人,3nrky,www.104.com.tw/job/3nrky?jobsource=jolist_b_relevance
9/05,軟體研發工程師(軟體研發部門),天下數位科技股份有限公司,台中市北區漢口路四段367號11樓,"26,400",1. 主要為軟體開發2. 維護基本資料型態、常數、變數與運算式 3. 物件導向設計4. 軟體執行測試、異常排除我們看重的是能力及態度，無相關經歷亦可 !!--- 只要有心，誠摯歡迎加入我們的團隊 ---,台中市北區,經歷不拘,高中,員工85人,2uw6x,www.104.com.tw/job/2uw6x?jobsource=jolist_b_relevance
9/01,資深遊戲後端工程師,台灣蜂圖誌科技有限公司,台中市西屯區,"60,000","知識．熟悉雲端服務，雲端架構 (Azure, AWS佳)．熟悉Python, NodeJS, 及RESTful API．熟悉RDBMS 或 NoSQL (MongoDB, PostgreSQL)．熟悉並建立可擴張的API Services",台中市西屯區,經歷不拘,大學,員工60人,7t12c,www.104.com.tw/job/7t12c?jobsource=jolist_b_relevance
8/12,視覺檢測軟體開發工程師,廣積科技股份有限公司,台南市安南區工業二路59號3樓,待遇面議,1.視覺檢測軟體程式開發設計。2.可規劃執行視覺檢測軟體架構及模組之開發設計，並控管軟體設計進度者尤佳。3.具 C++、C#、Python 程式開發設計經驗。4.熟悉 Windows 應用程式與UI界面開發。.具影像處理技術開發設計經驗,台南市安南區,經歷不拘,大學,上市上櫃,78uyz,www.104.com.tw/job/78uyz?jobsource=jolist_b_relevance
9/04,D4000 APP程式開發工程師(iOS)【台中】,富邦媒體科技股份有限公司(富邦momo),台中市北屯區文心路四段955號9樓,待遇面議,Python / Groovy / Ruby / Jenkins / Slack / Fastlane / XCtest /XCode Server3. Source Control: Gitlab / Sourcetree4. iOS 相關 :,台中市北屯區,1年以上,專科,員工2900人,7lsto,www.104.com.tw/job/7lsto?jobsource=jolist_b_relevance
9/07,BU00-測試開發工程師 (台中/高雄),博星數位股份有限公司,高雄市左營區博愛三路12號16樓,"40,000",1、於Web/H5/APP進行功能測試。2、設計、開發與維護自動化測試程式。3、規劃測試計畫、設計並執行測試工作、產出測試報告。4、針對未自動化部分進行手動測試。、進行問題追蹤管理。• 此工作職缺的上班地點可選擇在高雄市左營區或台中市西屯區,高雄市左營區,2年以上,專科,員工90人,55xyx,www.104.com.tw/job/55xyx?jobsource=jolist_c_relevance
7/05,A-資訊工程師（高雄大樹）,永豐餘投資控股股份有限公司,高雄市大樹區久堂里久堂路112號,"32,000",1. 具備Asp.net C#與Python軟體開發經驗2. 了解MS SQL應用開發3. 了解JavaScript及jQuery4. 對於AOI影像處理等有基本經驗尤佳. 機器學習/深度學習/統計分析相關經驗尤佳,高雄市大樹區,1年以上,大學,上市上櫃,3nbpu,www.104.com.tw/job/3nbpu?jobsource=jolist_c_relevance
8/28,自動控制工程師,佑昇精密有限公司,台南市歸仁區中正北路二段75巷38弄287號,"35,000",主要工作項目:1. 自動控制或IOT專案執行規劃2. UI畫面程式設計與編輯3. 依照專案需求至客戶端現場測試作業 (短期出差)4. 其他類型的主管交辦事務>PLC專長 技術項目:1. 機台與系統化產線的電力及控制線設計2. 自動控制程式編輯 (三菱PLC or 台達PLC)與測試>PC-Based專長技術項目接專案任務後專案任務後2. IOT及UI專案規畫及程式編輯 (C#)次要項目:1. 小型嵌入式模組應用開發 (樹莓派 or Arduino),台南市歸仁區,經歷不拘,專科,員工10人,7ugg2,www.104.com.tw/job/7ugg2?jobsource=jolist_c_relevance
9/05,數據工程師(學士),弈樂科技股份有限公司,台中市西屯區安和東路3號6樓,"35,000",***應徵時請附上作品集、文案、自傳、證照等加分文件*** 1.	需求分析及規劃資料萃取、資料轉置、資料清理 2.	數據分析、資訊視覺化、說明分析結果、提出建議及後續成效評估3.	雲端儲存設備、雲端資料庫及分析系統建置與基本維護※工作待遇依個人經歷及專長等條件參考核定，如相關經歷豐富可議更優渥薪資，歡迎能力優秀的您應徵面談,台中市西屯區,經歷不拘,大學,員工200人,6kssy,www.104.com.tw/job/6kssy?jobsource=jolist_c_relevance
6/19,ERP系統導入工程師/軟體設計工程師,科普貿易股份有限公司,台南市東區,待遇面議,"- 協助公司ERP系統之開發或導入計劃；並進行後續運維- 協助ERP規劃流程、溝通與跨部門系統問題諮詢回覆- 配合專案需求, 能完成需求探討分析及提供解決方案- 協助主管交辦事項處理",台南市東區,經歷不拘,大學,員工20人,7qyh4,www.104.com.tw/job/7qyh4?jobsource=jolist_c_relevance
8/10,環境工程師/專案經理-台南,景丰科技股份有限公司,台南市東區,待遇面議,1.執行專案計畫。2.撰寫計劃書及計畫相關行政工作。3.撰寫環境影響評估4.協助模式模擬(空氣或地下水等),台南市東區,1年以上,碩士,員工55人,3jiro,www.104.com.tw/job/3jiro?jobsource=jolist_c_relevance
9/06,系統軟體開發工程師,久正光電股份有限公司,台中市西屯區工業六路8號,"35,000",1. ARM Based 嵌入式系統硬體/ 軟體&韌體開發2. Embedded Linux OS BSP / Driver 開發3.Image Processing / Algorithm 開發4.協助客戶問題解決及分析,台中市西屯區,經歷不拘,專科,上市上櫃,6ol9m,www.104.com.tw/job/6ol9m?jobsource=jolist_c_relevance
8/31,台南地區-AI-Python講師(機器學習、深度學習、自然語意、影像辨識...),聯成電腦有限公司(聯成電腦/聯成外語),台南市永康區中山一路243號,300~1,  職務說明：【業界經驗】具有AI人工智慧相關工作經驗至少一年【授課經驗】具有相關教學經驗至少二年【專業證照】備作品可1.	設計AI相關主題之課程規劃。(舉例：人工智慧演算法、機器學習、深度學習、語音辨識、自然語言、電腦語音、影像辨識、類神經網路、機器人控制、推薦系統、數據分析...等）2.	撰寫課程大綱、教材、教案等內容。3.	錄製教學影片或現場教學。4.	回答學員問題，指導學員作業、專題。.	具備良好溝通、表達能力、教學熱忱與團隊正向溝通合作。【授課地點】台南地區或線上,台南市永康區,1年以上,大學,員工300人,7tq34,www.104.com.tw/job/7tq34?jobsource=jolist_c_relevance
6/14,控台助理｜台中頂級夜店SuperHouse,秀屋國際經紀傳播有限公司,台中市南屯區大觀路161號,"35,000",-無經驗可-1. 協助舞台部門2. 協助燈光控制3. 具有藝術美感底子、愛護器材https://super-house.club,台中市南屯區,經歷不拘,學歷不拘,員工50人,7m8gm,www.104.com.tw/job/7m8gm?jobsource=jolist_c_relevance
8/22,後端軟件開發工程師,MeterSquare Limited_香港商團博手機應用有限公司,台中市西區臺灣大道二段545號4樓1室,"42,000",職位摘要：作為後端軟件開發工程師，您將負責設計、開發和維護高效、可靠的後端系統和應用程序。您需要具備廣泛的技術知識，熟悉不同的後端技術堆棧和開發框架，並能夠與團隊成員協作，確保項目成功交付。職責與職務：設計和開發高性能、可擴展的後端系統和API，用於支持軟件產品的核心功能。與前端開發人員和產品團隊合作，確定需求並設計適當的後端解決方案。實施數據庫設計和優化，確保數據的完整性、安全性和高效性。處理系統的性能優化和擴展性問題，確保系統能夠應對高流量和負載。確保代碼質量和可靠性，進行代碼審查和單元測試，修復錯誤和漏洞。與團隊成員合作，解決軟件開發過程中的技術挑戰和問題。監控和維護後端系統的運行狀態，解決生產環境中的問題。持續學習新技術和行業趨勢，並分享知識和最佳實踐。優先考慮的技能：具備雲端開發和部署經驗，如AWS、Azure或Google Cloud。熟悉微服務架構和容器技術，如Docker和Kubernetes。具備大型系統或高流量應用程序的開發經驗。熟悉網絡安全和身份驗證的基本原則和最佳實踐。,台中市西區,3年以上,專科,員工30人,81hk6,www.104.com.tw/job/81hk6?jobsource=jolist_c_relevance
9/01,Tech Lead,長佳智能股份有限公司,台中市西區台灣大道二段573號8樓,待遇面議,1. 與產品開發團隊合作，確保系統的可靠性、可擴展性、可維護性和安全性。2. 制定和執行SRE最佳實踐，包括監控和警報、事故回應、容量規劃和災難恢復，並在所有產品開發團隊中實施。3. 與SRE合作，主動識別和實施共同的實踐、工具和平台，以提高所有團隊開發人員的效率。4. 領導、指導和管理每個產品開發團隊中的SRE團隊。. 保持與行業趨勢的同步，並推廣DevOps文化和最佳實踐。,台中市西區,7年以上,大學,員工70人,82ubl,www.104.com.tw/job/82ubl?jobsource=jolist_c_relevance
9/03,AI技術專家 AI Technical Expert (台南),萊泀股份有限公司,台南市東區,"40,000",度學習框架，如Tensorflow、Caffe、PyTorch等。. 自主編寫程式與調試，能使用Python、C++實現預定的演算法邏輯。6. 工作經驗未達3年以上者請勿投遞。,台南市東區,經歷不拘,學歷不拘,遠端工作,7nkc6,www.104.com.tw/job/7nkc6?jobsource=jolist_c_relevance
9/01,研發部第六組-助理、副、工程師,海昌隱形眼鏡_永勝光學股份有限公司,台中市大雅區科雅二路8號,"34,500",1. 分析儀器操作與維護(GC、LC、UV-VIS)2. 分析方法開發、確效與驗證3. 新產品開發、文獻收集與相關測試4. 實驗架構設計，執行與相關數據彙整. SOP擬定與ISO文件撰寫6. 國際期刊、專案撰寫與投稿---------------------------------平常上班時間為正常班0830-1730；約一年左右會輪到一次中班：1300-2200；每次約上半年中班,台中市大雅區,2年以上,碩士,員工1500人,7en53,www.104.com.tw/job/7en53?jobsource=jolist_c_relevance
9/05,資訊軟體工程師,燁聯鋼鐵股份有限公司,高雄市岡山區嘉興里興隆街600號(820),"37,200",系統程式維護/網頁開發/資料庫管理,高雄市岡山區,經歷不拘,大學,員工2250人,5gj2x,www.104.com.tw/job/5gj2x?jobsource=jolist_c_relevance
8/31,人工智慧中心_學士級專任(約聘)研究助理,中山醫學大學附設醫院,台中市南區建國北路一段110號,"31,000",1.臨床數據收集與分析2.運用資料進行視覺化報表製作3.協助研究計畫執行4.其他主管交辦事項,台中市南區,經歷不拘,大學,員工2900人,7ywh8,www.104.com.tw/job/7ywh8?jobsource=jolist_c_relevance
9/06,嵌入式系統工程師,捷拓科技股份有限公司,台南市南區新信路18號(安平工業區),"28,000",1. 協助研發工程師進行測試、焊接、樣品製作與文件編輯等工作  2. 完成主管交辦事項 發展遠景：企業永續經營/利益分享。,台南市南區,經歷不拘,專科,員工330人,5z9m8,www.104.com.tw/job/5z9m8?jobsource=jolist_c_relevance
9/05,計畫專任助理-碩士級資訊人員(MIS專長),國立高雄大學_災害防救科技研究中心,高雄市楠梓區高雄大學路700號,"35,000",之能力。9.需熟悉php 網頁開發(有Laravel等相關套件之開發能力者佳)。10.有其他網頁開發能力者佳。11.熟悉ESRI GIS、QGIS 操作及繪製者佳。12.有C++、C#、python、swift其中一項程式語言以上之撰寫能力,高雄市楠梓區,經歷不拘,碩士,員工15人,7jm8i,www.104.com.tw/job/7jm8i?jobsource=jolist_c_relevance
8/24,內科部(胸腔內科)-院聘研究助理(工讀生1名),財團法人私立高雄醫學大學附設中和紀念醫院,高雄市三民區自由一路100號,176,輔助病歷內容辨識譯碼之NLP模組開發。協助計畫執行、行政作業、評鑑準備工作。其他主管交辦事項。,高雄市三民區,經歷不拘,大學,,83cku,www.104.com.tw/job/83cku?jobsource=jolist_c_relevance
9/05,軟體研發工程師(ERA400),鈺登科技股份有限公司,台南市新市區台南市新市區創業路10號5樓,待遇面議,1. Requirements Analysis2. Design/ Develop/ Testing/ Maintain FeaturesWe focus on the following functions on open source network OS framework (SONiC):   - L2 / L3 network protocol stack   - Different switch ASIC's programming   - Application / Service management   - Utilities / Integration test tool,台南市新市區,3年以上,大學,員工160人,6z6tv,www.104.com.tw/job/6z6tv?jobsource=jolist_c_relevance
9/04,(026)【高雄軟體研發中心專區】- 資料科學家,鴻海精密工業股份有限公司,高雄市前鎮區高軟,待遇面議,1. 每日掌握全球Graph NN 最新進展2. 開發Graph NN各種任務、與各領域應用調教3. 整合與融合Graph DB、 Graph NN、LLM,高雄市前鎮區,4年以上,大學,上市上櫃,81e92,www.104.com.tw/job/81e92?jobsource=jolist_c_relevance
3/13,軟體專案主管,瘋帽客科技股份有限公司,高雄市前鎮區復興四路12號3樓之20,"55,000",1.負責帶領團隊完成公司指派的開發任務2.負責制定詳細的項目計劃和項目狀態更新以監控和跟踪進度，並使用合適的工具進行維護。3.專案系統功能、架構之規劃與執行，包含與內外部客戶溝通、技術討論與簡報等4.從構思，到雛形再到實現的完整流程建立與管理.了解市場⾏業動態6.指導其他工程師開發，對團隊成員程式碼進行code review,高雄市前鎮區,5年以上,碩士,員工10人,7jtdd,www.104.com.tw/job/7jtdd?jobsource=jolist_a_relevance
9/05,高雄| 半導體、雷射技術 | 與全球半導體前三大廠合作 | C#軟體設備工程師 | 具備AOI、自動化設備經驗尤佳 | 2年以上相關經歷 (KTS_1332),藝珂人事顧問股份有限公司,高雄市燕巢區藝珂人事前端代招,"50,000",主要負責機台的軟體程式研發撰寫、安裝、確認運作與維護- 自動化設備流程規劃、設計、撰寫C#- AOI影像視覺軟體應用- 軟體維護- 設備測試/安裝協助- 設備電路規劃- 熟悉C#、MySQL- 具備良好的資訊工程基本概念：資料結構、演算法、物件導向- 良好的溝通能力並能查閱英文技術文件- 能適應快速多變的工作環境- 能保持開放態度並學習新技術- 有PC軟體設計經驗尤佳- 自動化設備相關經驗尤佳,高雄市燕巢區,2年以上,大學,,72nym,www.104.com.tw/job/72nym?jobsource=jolist_a_relevance
8/31,CTO 技術長,赫雅商務股份有限公司,台中市西屯區潮洋里市政北二路282號20樓之5,待遇面議,招募CTO技術大神• 負責公司的技術決策和系統架構的設計與實現。• 參與整個項目和新框架的設計，並完成核心代碼的設計，完善各個項目技術工程。• 領導團隊進行現有平台之測試與驗證。• 管理公司內部系統開發專案之流程（如：前置規劃、流程分析、解決方案評估、分析設計、系統開發、資料驗證、平台測試、使用者測試）。 • 了解相關單位對於資訊化之需求，擬定合適之解決方案，協助整體資訊之發展與應用。 • 負責技術風險之管理與排除。須有3年以上開發經驗，2年以上管理經驗，具有良好的溝通能力，系統分析問題和解決問題能力,台中市西屯區,5年以上,碩士,員工15人,7xd1v,www.104.com.tw/job/7xd1v?jobsource=jolist_a_relevance
9/06,網頁前端工程師,熱點自媒體有限公司,台中市西區忠明里美村路1段22號7樓之3,"45,000",★★★ 需提供網頁設計作品 ★★★❈ 工作內容&需求 ❈☞能與後端工程師高效溝通，處理數據 ☞熟悉Wordpress架站設定及維護☞分析設計前端架構，提升網頁介面質感與使用者體驗☞具備視覺美感與版面編排設計能力☞學習能力強，可團體合作亦可獨立作業☞了解前端語言基礎（HTML、CSS、JavaScript、jQuery）  ☞有設計RWD經驗佳☞主管交辦事項,台中市西區,1年以上,專科,員工15人,80j3n,www.104.com.tw/job/80j3n?jobsource=jolist_a_relevance
8/31,Python 程式設計講師 - 台中豐原認證中心,聯成電腦有限公司(聯成電腦/聯成外語),台中市豐原區中正路116號,400~1,【業界經驗】至少有python開發經驗五年以上。【授課經驗】若有尤佳，若無則需準備教材試教以確認教學能力。【其它】* 熟 Python程式語言、Scipy、Spark、SQL Server資料庫、資料探勘、統計分析相關經驗。* 需有作品,台中市豐原區,5年以上,大學,員工300人,67e0x,www.104.com.tw/job/67e0x?jobsource=jolist_a_relevance
9/05,軟體工程師(高雄),友聲電子有限公司,高雄市鳳山區光復路二段243號5樓,待遇面議,1. 負責軟體之分析、設計以及程式撰寫。2. 規劃執行軟體架構及模組之設計，並控管軟體設計進度。3. 進行軟體之測試與修改。4. 規劃、執行與維護量產的產品。. 協助研發軟體新技術與新工具。6. 管控軟體開發成本。7.微處理機I/O C語言程式撰寫8.PC影像處理 C語言程式撰寫9.其它軟韌體相關技術工作,高雄市鳳山區,2年以上,專科,員工30人,7cb37,www.104.com.tw/job/7cb37?jobsource=jolist_a_relevance
9/07,研發工程師,天工精密股份有限公司,台中市太平區新仁路一段44巷8弄24號,待遇面議,"1. 自動化機構及夾治具設計2. 非破壞檢測設備研發 (光學, 渦電流, 超音波)3. 生產機台,設備維護改善及其自動化4. 單機智慧化(Edge computing)系統開發 . 機器人與工業4.0應用6. 深度學習, 影像檢測7. 陶瓷燒結, 研磨配方8. 其他主管交辦事項",台中市太平區,經歷不拘,大學,員工150人,6l9zq,www.104.com.tw/job/6l9zq?jobsource=jolist_a_relevance
9/05,BU01-遊戲數值設計師  (台中),博星數位股份有限公司,台中市西屯區朝富路213號22A6(時代廣場CBD大樓),"40,000",1、遊戲規劃(競品分析、 玩法發想、流程規劃)。2、設計與撰寫遊戲企劃及相關機率數值計算。3、風控管理。4、數據分析。,台中市西屯區,經歷不拘,大學,員工90人,5y469,www.104.com.tw/job/5y469?jobsource=jolist_a_relevance
9/01,能源管理系統開發工程師,威力工業網絡股份有限公司,高雄市苓雅區,待遇面議,1. 主要負責儲能(再生能/太陽能/用電大等能源管理)之系統整合規劃．2. 系統控制系統的功能設計、規劃、製圖。	3. 使用應用軟體工具，進行圖控系統設定。		4. 配合執行Modbus、DNP3、IEC 61850監控專案執行。		. 合作協力廠商溝通協調系統開發。		,高雄市苓雅區,經歷不拘,大學,員工180人,7laau,www.104.com.tw/job/7laau?jobsource=jolist_a_relevance
9/03,AI技術專家 AI Technical Expert (高雄),萊泀股份有限公司,高雄市苓雅區,"40,000",度學習框架，如Tensorflow、Caffe、PyTorch等。. 自主編寫程式與調試，能使用Python、C++實現預定的演算法邏輯。6. 工作經驗未達3年以上者請勿投遞。,高雄市苓雅區,經歷不拘,學歷不拘,遠端工作,7nkc7,www.104.com.tw/job/7nkc7?jobsource=jolist_a_relevance
9/03,生物資訊分析研究員,百歐精準生物醫學股份有限公司,台中市南屯區精科南路99號4樓-6與4樓之7,"40,000","1. 熟悉NGS資料處理2. 會使用生物資訊學工具(例如 GATK、BWA、VCFTools、SAMtools、Picard、QIIME2 等)3. 會使用Python, R, Perl程式 4. 有分析RNA-Seq、WGS/WES、",台中市南屯區,經歷不拘,大學,員工25人,7bmhe,www.104.com.tw/job/7bmhe?jobsource=jolist_a_relevance
