日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,公司人數,文章編號,工作網址
9/05,期貨 - IB通路服務 PM(中、南部)(顧問事業部),華南永昌綜合證券股份有限公司,台中市南屯區五權西路2段131號2樓,待遇面議,1.舉辦IB通路說明會以及教育訓練 2.協助IB通路業務活動推展 3.專案規劃以及推動  4.其他主管交辦事項,台中市南屯區,1年以上,大學,員工1400人,741x3,www.104.com.tw/job/741x3?jobsource=jolist_b_relevance
9/06,Unity/Unreal 軟體工程師,台灣骨王生技股份有限公司,台中市大雅區科雅路41號2樓,"33,000",1. 熟悉 C/C++2. 資料庫3. 具基礎Unreal Blueprint、C++ 者佳。 4. 協助研發軟體新技術與新工具。 . 有其他軟體開發經驗者佳 Python、Ruby、Java6. 有相關作品展示佳。7. 歡迎應屆畢,台中市大雅區,經歷不拘,專科,員工25人,65t29,www.104.com.tw/job/65t29?jobsource=jolist_b_relevance
9/05,全端軟韌體工程師,馬森科技股份有限公司,台中市南屯區大墩五街306號,"82,000","1.負責從app. web. labview. C平台下等軟體設計以及程式撰寫。2.規劃執行軟體架構及模組設計，並控管軟體設計進度。3.進行軟體之測試與修改，並收斂量產測試與成本控制。4.規劃、執行與維護量產的產品, 包含電路layout. MCU編譯。.協助研發軟體新技術. 新演算法. 新工具。6.最好有Fintech觀念與破壞式創新求解經驗。",台中市南屯區,5年以上,碩士,員工28人,77a3q,www.104.com.tw/job/77a3q?jobsource=jolist_b_relevance
9/07,AI影像處理工程師,帷享科技股份有限公司台中分公司,台中市南區忠明南路787號23樓,"38,000",1.AI模型開發2.AI模型導入3.AI模型驗證4.技術文件撰寫,台中市南區,1年以上,碩士,員工350人,7vuwf,www.104.com.tw/job/7vuwf?jobsource=jolist_b_relevance
8/01,QA測試人員,享奕軟體開發有限公司,台中市北區立人里陝西路108號3樓之1,"35,000","1.規劃測試計畫與測試案例(tescse2.測試與驗證系統功能、相性、效能、壓力承、可靠度等。3.建立測試環境,撰寫、維護、改善試程。4.分析測試資料、釐清問題、提出改善建議,並撰寫測試報告。.維護相關測試設備。6.測試與驗證系統問題。7.發行與管理測試相關文件。",台中市北區,1年以上,專科,員工30人,81f7o,www.104.com.tw/job/81f7o?jobsource=jolist_a_relevance
8/31,後端工程師,宏典國際行銷有限公司,台中市北區進化路445號6樓,"40,000",工作內容1. 根據主管提供的需求設計程式架構2. 根據RESTful定義設計API3. 根據需求規劃設計資料庫4. 根據客戶反饋排查專案問題. 遵守公司統一的開發規範進行程式開發6. 勇於嘗試並提出改進方案7. 擁有良好的溝通能力、執行力、積極及強烈的責任心，並具備團隊合作能力者8. 不懂或是有疑惑的勇於向主管提問9. 基本的規格文件撰寫10. 其它主管交辦事項能力需求1. 擅長Golang或PHP Laravel任意一門或其他多門語言2. 有多執行續程式開發經驗或了解相關概念3. 基本熟悉SQL語言或熟悉NoSQL操作4. 了解WebSocket技術(無實作經驗可). 對於網頁爬蟲和反爬蟲有一定了解6. 有與前端協作或開發過前端的經驗7. 基本了解git版控8. 基本了解docker或其他容器化方案9. 了解DNS解析及DNS Server等相關觀念10.  了解CDN基本概念或有使用經驗提供作品集或相關作品demo可以讓我們更了解您的能力公司成員大多不到30歲，是年輕有活力的團隊歡迎各位新鮮人或應屆畢業生等新人，也歡迎經驗豐富的您加入我們的團隊如果您想要進一步了解我們的工作，敬請踴躍投遞履歷我們期待您的加入上班時間：早上11點到晚上8點 ，休息時間下午5~6點公司配備有機械鍵盤與高性能電腦，讓您能無後顧之憂地從事開發勞健保公司幫你繳，依項目完成度可獲得專案獎金薪資依能力詳談 周休二日(見紅休),台中市北區,經歷不拘,專科,,7o78b,www.104.com.tw/job/7o78b?jobsource=jolist_a_relevance
9/05,【資訊板塊】QA/QC工程師(數數發， DDT)(台中),國泰世華商業銀行股份有限公司_人力資源部,台中市烏日區,待遇面議,1. 負責東南亞數位金融 Web／API／Mobile App的各項功能需求類別，進行業務上與技術面的軟體測試 Software Quality Assurance 工作。2. 透過需求設計與系統規格書等資訊，設計、撰寫並執行測試計畫與各類型測試案例。3. 針對各類金融交易 Web／API／Mobile App 執行測試工作、缺陷追蹤與提供測試報告等。4. 維護 QA 相關系統或工具程式 ex. 測試案例管理、缺陷追蹤與自動化測試工具之類。,台中市烏日區,2年以上,大學,員工9000人,763wb,www.104.com.tw/job/763wb?jobsource=jolist_a_relevance
9/06,總部研發-產品軟體開發工程師(台中西屯區),喬山健康科技股份有限公司,台中市西屯區市政北二路238號,待遇面議,【工作內容】1.評估及使用深度學習/機器學習技術，開發健身及健康相關應用程式2.研究可應用於產品的相關技術，並快速開發雛型驗證可行性3.依據系統設計規格書進行程式開發及執行單元測試4.系統設計，API規格，技術文件撰寫.參加技術討論會議【必備能力】1.大專(以上)畢業2.具3年以上APP程式開發相關工作經驗3.具備機器學習、電腦視覺深度學習應用程式開發經驗4.熟悉Android平台.至少熟悉 Java、Kotlin其中一項開發經驗6.具Tensorflow Lite使用經驗=====================================================喬山健康科技自1975年創立以來，專注於健身器材之設計、生產及行銷，45 年來每年以傲人的成長率於業界穩定的茁壯，以台灣為發源地，晉身為亞洲最大、世界第二大，業界成長最快速的健身器材製造廠商。詳情請參考官方網站：https://www.johnsonfitnesslive.com,台中市西屯區,3年以上,大學,上市上櫃,7w8wh,www.104.com.tw/job/7w8wh?jobsource=jolist_a_relevance
8/25,Software Engineer Intern (one year fixed-term contractor),"West Pharmaceutical Services Asia, Ltd_西氏亞洲有限公司",台中市西屯區文心路二段107號12樓,176,"•	Basic programming ability in JavaScript, Node.js, Vue.js, Python is preferred •	Fluent/good level of English is",台中市西屯區,經歷不拘,專科,距捷運市政府站約420公尺,73esh,www.104.com.tw/job/73esh?jobsource=jolist_a_relevance
9/07,先進機器人研發工程師,大立光電股份有限公司,台中市南屯區精科路11號,待遇面議,"此職務會結合不同專長的人才開發能在工作環境自主移動並協同工作人員完成任務的機器人。需要具有電機、機械或資訊工程相關背景。依據應徵者的專長和能力，會負責下列一個或多個領域:Electrical design, Mechanical design, Algorithm design, Autonomous control, Kinematics, Dynamics, Robotic Manipulation, Motion Planning, Artificial intelligence, Computer vision, Machine learning, Localization, Mapping, Navigation, Motion Control",台中市南屯區,經歷不拘,碩士,上市上櫃,7iza5,www.104.com.tw/job/7iza5?jobsource=jolist_a_relevance
9/07,C-【研發團隊】研發運維工程師(台中),鼎新電腦股份有限公司,台中市大里區中興路一段161號,待遇面議,"1.負責雲平臺的上線發佈、品質跟進以及日常運維，如變更實施、性能調優、容器管理、故障應急處置等。2.負責自動化運維平臺的建設。3.負責運維相關工具/腳本的開發和優化方案的制定與實現。4.良好的溝通,積極協助和驅動問題解決,高效的執行流程,保證專案品質和進度的達成。",台中市大里區,1年以上,專科,員工1800人,7x2wt,www.104.com.tw/job/7x2wt?jobsource=jolist_a_relevance
9/04,DBA資料庫管理師,台灣宸運雲端有限公司,台中市西屯區安和路168號6樓之一,"40,000",1.負責資料庫管理，維護、備份、備援、同步、監控、災難復原..等。2.監控資料庫效能、參數調教、SQL語法優化。 3.針對資料庫問題進行診斷、評估，提出建議和實施計畫。 4.熟悉資料庫系統與集群架構，規劃相關高可用解決方案。.協助完成專案事項目標，提供諮詢並協助處理資料庫的相關問題。,台中市西屯區,1年以上,大學,員工70人,6reuc,www.104.com.tw/job/6reuc?jobsource=jolist_a_relevance
9/07,【研發部 R&D SRE工程師】,戴數科技有限公司,台中市西區忠明南路62號3樓-2,待遇面議,在打造大型系統的路上，為客戶提供最佳解決方案。我們希望在各個崗位有絕佳隊友，彼此合作無間。若你具備或對以下技能深感興趣，歡迎加入 Dash-U 團隊，成為我們發亮的SRE：1.了解微服務架構 ，搭配Docker Containers.2.熟悉 JavaScript /Go 語法。3.持續性整合/ 部署 (CI/CD)。3.熟悉RDBMS，若了解NoSQL尤佳。4.使用雲端主機部署(AWS/GCP/Azure).熟悉Git版控。當然，可能無法一時五項全能，若你能抱持上進心，在解決問題時有所收穫，都歡迎成為Dash-U夥伴的一員。因為我們重視團隊合作，共同面對挑戰、一起成長。對後端技術有熱忱、喜歡嘗試新技術的夥伴，我們也提供在職學習的機會。,台中市西區,2年以上,專科,,7lp1t,www.104.com.tw/job/7lp1t?jobsource=jolist_a_relevance
7/13,工程類--測試工程師(中科),華邦電子股份有限公司,台中市大雅區科雅一路8號,待遇面議,【本職缺僅接受華邦官方網站投遞】請至華邦官方網站投遞個人履歷表，此職缺履歷登錄網https://reurl.cc/gZQm44工作內容：1. 新測試程式開發 2. 新測試技術、測試方法之開發3. 可靠度測試開發、驗證 4.大數據資料處理、分析,台中市大雅區,3年以上,碩士,上市上櫃,7x6gl,www.104.com.tw/job/7x6gl?jobsource=jolist_a_relevance
9/07,軟體工程師,大立光電股份有限公司,台中市南屯區精科路11號,待遇面議,1. 自動化程式開發與維護。2. 系統分析程式開發與維護。3. 機器人軟體開發環境建立與維護。4. 規劃執行軟體架構及模組之設計，並控管軟體設計進度。,台中市南屯區,經歷不拘,大學,上市上櫃,3dx3k,www.104.com.tw/job/3dx3k?jobsource=jolist_a_relevance
9/04,1P00-藥劑部 統計助理(計畫),中國醫藥大學附設醫院,台中市北區育德路2號,"28,000",1.	數據清理與分析2.	資料視覺化處理與各類數據儀表板設計3.	具微軟Power BI、SQL、Python、R、VBA等任一項經驗尤佳4.	ETL數據流整合 (具爬蟲、資料清洗經驗尤佳).	其他臨時交辦事宜6.	有學習熱忱者，將不,台中市北區,經歷不拘,大學,員工4000人,7cyqz,www.104.com.tw/job/7cyqz?jobsource=jolist_a_relevance
9/06,量化策略與金融大數據工程師,全富數位有限公司,台中市北區崇德路一段631號17樓之3,"40,000",1、量化交易相關資料庫的維運2、量化交易模組的開發及維運3、投資策略因子分析，包括找尋新因子、建構策略4、協助維護公司量化交易系統，包括交易策略、風險控制、交易盈虧計算、責任心強、擅於學習、具有獨立分析並解決問題的能力6、了解交易策略建構、回測、評估者佳7、熟悉資料分析、統計學理論和演算法、機器學習者佳,台中市北區,經歷不拘,學歷不拘,員工100人,7q9k6,www.104.com.tw/job/7q9k6?jobsource=jolist_a_relevance
9/01,【顧問部】高級顧問師(供應鏈管理)-317317,KPMG_安侯建業聯合會計師事務所,台中市西屯區、台北市信義區,待遇面議,1. 分析企業營運架構(操作分析，流程分析)，建立/優化作業流程，提高管理效率2. 分析產線資訊程度與生產流程，建置數位化模組，輔導客戶朝向工業4.0發展3. 建立產能、物料與採購配置模型，輔導客戶進行數位化供應鏈轉型4. 設備、機台、廠房等營運擴張評估，確保投資收益. 營運成本分析與改善，有效降低成本與改善6. 專案範圍與時程管理,台中市西屯區,2年以上,大學,員工2400人,7jexz,www.104.com.tw/job/7jexz?jobsource=jolist_a_relevance
9/06,前端工程師(Front-End Engineer) (台中),盛微先進科技股份有限公司,台中市西區臺灣大道二段309號9樓,待遇面議,負責網頁RWD切版/開發，並與UI/UX設計師及PM溝通，打造良好使用體驗的平台，注重UI細節、跨裝置平台與瀏覽器的兼容性以及網站效能。【必備技能】- 熟悉前端框架經驗：React.js 、Gatsby.js。- 熟悉 Tailwind CSS 框架經驗。- 基本網頁動畫開發經驗，如：CSS Animate、GSAP。- 與後端合作串接過 API 、第三方金流、購物車、後台管理系統經驗。- 能夠編寫結構清晰、模組化的程式碼，以確保可讀性和可維護性。- 熟悉使用版本控制工具（如Git）來管理和追踪程式碼變更。,台中市西區,經歷不拘,大學,,83087,www.104.com.tw/job/83087?jobsource=jolist_a_relevance
8/10,儲備軟體設計,迪崧電機有限公司,台中市西區福人街11號,"35,000",軟體開發與維護軟體：熟悉C++、Visual basic、Visual basic、LabVIEW(Android/iOS(Objective-C/Swift...) SDK、JAVAweb前端： javascript、CSS、json、PHP 或懂 jQuery、AJAX.其他基本：Linux基本知識、MySQL網路架構了解經驗者經驗：有經驗佳;無經驗亦可,台中市西區,經歷不拘,大學,員工15人,82oml,www.104.com.tw/job/82oml?jobsource=jolist_a_relevance
8/25,MIS網管工程師,鉅眾資產管理顧問股份有限公司,台中市南屯區文心路一段521號5樓,待遇面議,1.網路、資安系統進行設定、監控、告警、安全性策略的定義與調校處理。2.網路、資安解決方案研究與導入、專案維護管理。3.協助關係企業、提供技術支援、障礙排除。4.對突發狀況緊急應變、處理、提出相關報告。.工作報告、紀錄。6.機房管理、維護。7.主管交辦資訊相關之事務。,台中市南屯區,2年以上,專科,員工260人,7van0,www.104.com.tw/job/7van0?jobsource=jolist_a_relevance
